page_url,image_url,current_filename,current_alt,suggested_alt,suggested_filename
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Best_Products_Brush_on_Block_Late_June_2022_480x480.png?v=1656356215,Best_Products_Brush_on_Block_Late_June_2022_480x480.png,"Best products, June 2022, doctor recommended, acne sunscreen, Brush On Block","Best products, June 2022, doctor recommended, acne sunscreen, Brush On Block",brush-on-block-best-products-june-2022-doctor-recommended-acne-sunscreen.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Prevention_June_2022_480x480.png?v=1655840584,Prevention_June_2022_480x480.png,"Prevention, Brush On Block, June 2022, best sunscreens","Prevention, Brush On Block, June 2022, best sunscreens",brush-on-block-prevention-june-2022-best-sunscreens.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/NBC_select_June_2022_1_60dc9269-2ad8-48bf-9894-c171d0afc879_480x480.jpg?v=1655417200,NBC_select_June_2022_1_60dc9269-2ad8-48bf-9894-c171d0afc879_480x480.jpg,"Brush On Block, sunscreens for acne prone skin, June 2022","Brush On Block, sunscreens for acne prone skin, June 2022",brush-on-block-sunscreens-for-acne-prone-skin-june-2022.jpg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Best_Products_Brush_On_Block_june_2022_powder_b47dc272-e2ae-4ef6-9b76-03c4c0f2bbec_480x480.png?v=1655409143,Best_Products_Brush_On_Block_june_2022_powder_b47dc272-e2ae-4ef6-9b76-03c4c0f2bbec_480x480.png,"Brush On Block, sun protection, June 2022, sunscreens for oily skin, mattifying sunscreen","Brush On Block, sun protection, June 2022, sunscreens for oily skin, mattifying sunscreen",brush-on-block-sun-protection-june-2022-sunscreens-for-oily-skin-mattifying.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/Best_Products_Brush_on_Block_June_2022_7a679b04-78b3-4811-9941-23aeacf7a2bc_480x480.png?v=1655409263,Best_Products_Brush_on_Block_June_2022_7a679b04-78b3-4811-9941-23aeacf7a2bc_480x480.png,,,brush-on-block-press-archive.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/AEDIT_june_2022_480x480.png?v=1655400129,AEDIT_june_2022_480x480.png,"Aedit, Brush On Block, June 2022, acne prone skin, oily skin","Aedit, Brush On Block, June 2022, acne prone skin, oily skin",brush-on-block-aedit-june-2022-acne-prone-skin-oily-skin.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/BOB_on_Bobbie_s_Best_May_30th_2e23d909-bb32-44d2-a3bb-6a37ac2e9d66_480x480.png?v=1657052162,BOB_on_Bobbie_s_Best_May_30th_2e23d909-bb32-44d2-a3bb-6a37ac2e9d66_480x480.png,"Bobbie's Best, Today Show, May 2022, Spring, Best summer sunscreen, Brush On Block","Bobbie's Best, Today Show, May 2022, Spring, Best summer sunscreen, Brush On Block",brush-on-block-bobbies-best-today-show-may-2022-spring-best-summer.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/BOB_logo_horiz_2022_SVG_1_1.svg?v=1735851501,BOB_logo_horiz_2022_SVG_1_1.svg,Brush on Block,Brush on Block,brush-on-block-press-archive-brush-on-block.svg
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/logo-women-owned.png?v=1737571169,logo-women-owned.png,Women Owned,Women Owned,brush-on-block-women-owned.png
https://brushonblock.com/pages/press-archive-brush-on-block,https://cdn.shopify.com/s/files/1/0408/3481/files/logo-peta.png?v=1737571169,logo-peta.png,Peta,Brush On Block logo,brush-on-block-logo.png
